FIT101,LIT101,P101,P102,AIT202,AIT203,FIT201,P203,P205,P206,DPIT301,FIT301,LIT301,MV301,MV302,MV304,P301,P302,AIT401,AIT402,FIT401,LIT401,P401,P402,P403,P404,UV401,AIT501,AIT502,AIT503,AIT504,FIT501,FIT502,FIT503,FIT504,P501,P502,PIT501,PIT502,PIT503,FIT601,P601,P602,P603
1.847761,588.908535,1.0,1.0,8.427466,100.0,1.860623,1.0,1.0,1.0,10.0,1.844602,900.124028,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.70721,883.757006,1.0,1.0,1.0,1.0,1.0,7.851539,100.0,100.0,12.754754,1.717266,1.276077,0.734959,0.307193,1.0,1.0,10.0,1.154895,10.0,0.016657,1.0,1.0,1.0
1.870438,590.128425,1.0,1.0,8.424896,100.0,1.828769,1.0,1.0,1.0,10.0,1.855067,900.828007,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.708059,881.969773,1.0,1.0,1.0,1.0,1.0,7.852018,100.0,100.0,12.821185,1.718605,1.275949,0.734698,0.306946,1.0,1.0,10.0,1.152921,10.0,0.016914,1.0,1.0,1.0
1.844243,587.498949,1.0,1.0,8.426063,100.0,1.843762,1.0,1.0,1.0,10.0,1.842449,901.629566,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.705811,882.393948,1.0,1.0,1.0,1.0,1.0,7.852123,100.0,100.0,12.744659,1.717094,1.27632,0.73463,0.306913,1.0,1.0,10.0,1.151241,10.0,0.015986,1.0,1.0,1.0
1.862317,588.508519,1.0,1.0,8.424814,100.0,1.843977,1.0,1.0,1.0,10.0,1.844192,902.906873,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.704025,880.630533,1.0,1.0,1.0,1.0,1.0,7.851951,100.0,100.0,12.669806,1.718041,1.27526,0.733911,0.306538,1.0,1.0,10.0,1.146857,10.0,0.010545,1.0,1.0,1.0
1.845015,588.117277,1.0,1.0,8.425368,100.0,1.838497,1.0,1.0,1.0,10.0,1.836328,900.443436,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.703272,882.062316,1.0,1.0,1.0,1.0,1.0,7.851899,100.0,100.0,12.700763,1.715612,1.275066,0.733638,0.306782,1.0,1.0,10.0,1.144003,10.0,0.013385,1.0,1.0,1.0
1.842821,589.615211,1.0,1.0,8.424427,100.0,1.818425,1.0,1.0,1.0,10.0,1.835907,899.648672,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.703588,881.754877,1.0,1.0,1.0,1.0,1.0,7.851999,100.0,100.0,12.718614,1.714049,1.273101,0.734508,0.30644,1.0,1.0,10.0,1.149604,10.0,0.011884,1.0,1.0,1.0
1.825536,590.241753,1.0,1.0,8.426795,100.0,1.81255,1.0,1.0,1.0,10.0,1.830915,900.23733,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.705426,881.673876,1.0,1.0,1.0,1.0,1.0,7.852091,100.0,100.0,12.730944,1.714423,1.272915,0.733,0.306109,1.0,1.0,10.0,1.146239,10.0,0.01396,1.0,1.0,1.0
1.824548,586.495624,1.0,1.0,8.426177,100.0,1.817166,1.0,1.0,1.0,10.0,1.831132,901.156069,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.703328,879.737977,1.0,1.0,1.0,1.0,1.0,7.85141,100.0,100.0,12.762747,1.713296,1.273395,0.733005,0.306718,1.0,1.0,10.0,1.147186,10.0,0.011586,1.0,1.0,1.0
1.83515,586.529546,1.0,1.0,8.423619,100.0,1.835608,1.0,1.0,1.0,10.0,1.82546,898.631845,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.70437,880.157392,1.0,1.0,1.0,1.0,1.0,7.851632,100.0,100.0,12.583468,1.714434,1.271971,0.733749,0.306417,1.0,1.0,10.0,1.140074,10.0,0.011521,1.0,1.0,1.0
1.820254,585.761696,1.0,1.0,8.424433,100.0,1.803158,1.0,1.0,1.0,10.0,1.818202,900.483452,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.70401,880.52861,1.0,1.0,1.0,1.0,1.0,7.851408,100.0,100.0,12.646958,1.714024,1.274845,0.73328,0.306382,1.0,1.0,10.0,1.139804,10.0,0.010499,1.0,1.0,1.0
1.79795,586.22783,1.0,1.0,8.424649,100.0,1.829714,1.0,1.0,1.0,10.0,1.812643,901.286936,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.702324,881.416285,1.0,1.0,1.0,1.0,1.0,7.850886,100.0,100.0,12.672156,1.71428,1.272471,0.733002,0.305873,1.0,1.0,10.0,1.143614,10.0,0.008354,1.0,1.0,1.0
1.802359,586.673414,1.0,1.0,8.423954,100.0,1.792289,1.0,1.0,1.0,10.0,1.815089,898.71161,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.7019,880.69683,1.0,1.0,1.0,1.0,1.0,7.851904,100.0,100.0,12.702967,1.711757,1.273504,0.733154,0.306097,1.0,1.0,10.0,1.144556,10.0,0.010894,1.0,1.0,1.0
1.818782,585.548936,1.0,1.0,8.424998,100.0,1.814352,1.0,1.0,1.0,10.0,1.810051,897.696855,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.704252,879.468837,1.0,1.0,1.0,1.0,1.0,7.850443,100.0,100.0,12.605092,1.711983,1.273843,0.732707,0.306157,1.0,1.0,10.0,1.139027,10.0,0.00975,1.0,1.0,1.0
1.785839,584.635063,1.0,1.0,8.425456,100.0,1.792942,1.0,1.0,1.0,10.0,1.788329,899.342063,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.702243,879.535743,1.0,1.0,1.0,1.0,1.0,7.850459,100.0,100.0,12.595148,1.711712,1.271558,0.732952,0.306022,1.0,1.0,10.0,1.145403,10.0,0.007471,1.0,1.0,1.0
1.78893,585.717696,1.0,1.0,8.423987,100.0,1.796495,1.0,1.0,1.0,10.0,1.799357,896.909532,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.700751,880.07474,1.0,1.0,1.0,1.0,1.0,7.852101,100.0,100.0,12.639113,1.71258,1.271939,0.73241,0.305806,1.0,1.0,10.0,1.142775,10.0,0.012092,1.0,1.0,1.0
1.782419,583.923196,1.0,1.0,8.423802,100.0,1.782926,1.0,1.0,1.0,10.0,1.80842,898.142157,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.700835,878.484981,1.0,1.0,1.0,1.0,1.0,7.850543,100.0,100.0,12.583872,1.712809,1.271078,0.732355,0.306038,1.0,1.0,10.0,1.14364,10.0,0.011004,1.0,1.0,1.0
1.799076,585.173713,1.0,1.0,8.424301,100.0,1.773314,1.0,1.0,1.0,10.0,1.796713,899.037056,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.702285,879.406175,1.0,1.0,1.0,1.0,1.0,7.852236,100.0,100.0,12.61807,1.712592,1.271638,0.733367,0.305747,1.0,1.0,10.0,1.146854,10.0,0.009331,1.0,1.0,1.0
1.796326,585.339713,1.0,1.0,8.422106,100.0,1.799934,1.0,1.0,1.0,10.0,1.802363,898.038496,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.701672,877.742382,1.0,1.0,1.0,1.0,1.0,7.852054,100.0,100.0,12.644643,1.7107,1.272147,0.7322,0.305795,1.0,1.0,10.0,1.142963,10.0,0.008542,1.0,1.0,1.0
1.80523,585.640443,1.0,1.0,8.425149,100.0,1.782186,1.0,1.0,1.0,10.0,1.798088,897.745101,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.701403,878.304598,1.0,1.0,1.0,1.0,1.0,7.852274,100.0,100.0,12.699762,1.709531,1.271031,0.732064,0.305582,1.0,1.0,10.0,1.143334,10.0,0.006103,1.0,1.0,1.0
1.803758,582.583762,1.0,1.0,8.425004,100.0,1.787183,1.0,1.0,1.0,10.0,1.809621,897.554116,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.701834,878.90406,1.0,1.0,1.0,1.0,1.0,7.851516,100.0,100.0,12.649752,1.709941,1.272411,0.732107,0.305903,1.0,1.0,10.0,1.14696,10.0,0.007338,1.0,1.0,1.0
1.769793,583.611142,1.0,1.0,8.426528,100.0,1.771207,1.0,1.0,1.0,10.0,1.791791,896.198996,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.701953,876.465211,1.0,1.0,1.0,1.0,1.0,7.851606,100.0,100.0,12.656177,1.710755,1.272168,0.732188,0.305481,1.0,1.0,10.0,1.145455,10.0,0.003718,1.0,1.0,1.0
1.809988,582.480522,1.0,1.0,8.426438,100.0,1.780115,1.0,1.0,1.0,10.0,1.787096,897.017372,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.701336,877.723456,1.0,1.0,1.0,1.0,1.0,7.8512,100.0,100.0,12.714084,1.710456,1.272191,0.731411,0.305679,1.0,1.0,10.0,1.145904,10.0,0.006955,1.0,1.0,1.0
1.781584,581.297223,1.0,1.0,8.428608,100.0,1.77398,1.0,1.0,1.0,10.0,1.792698,897.294944,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.700003,877.414685,1.0,1.0,1.0,1.0,1.0,7.851031,100.0,100.0,12.679523,1.711553,1.271766,0.732481,0.305809,1.0,1.0,10.0,1.146895,10.0,0.005694,1.0,1.0,1.0
1.793594,581.172707,1.0,1.0,8.422394,100.0,1.764717,1.0,1.0,1.0,10.0,1.79671,896.148169,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.701307,878.498989,1.0,1.0,1.0,1.0,1.0,7.851527,100.0,100.0,12.690652,1.712779,1.270234,0.731533,0.305463,1.0,1.0,10.0,1.146332,10.0,0.004274,1.0,1.0,1.0
1.778771,583.686095,1.0,1.0,8.426158,100.0,1.767904,1.0,1.0,1.0,10.0,1.805815,895.35905,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.701011,879.182741,1.0,1.0,1.0,1.0,1.0,7.851125,100.0,100.0,12.633419,1.712206,1.271585,0.73216,0.30565,1.0,1.0,10.0,1.150044,10.0,0.008548,1.0,1.0,1.0
1.796188,583.117151,1.0,1.0,8.425255,100.0,1.78772,1.0,1.0,1.0,10.0,1.800735,897.145266,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.701664,878.86022,1.0,1.0,1.0,1.0,1.0,7.851091,100.0,100.0,12.627433,1.708614,1.27217,0.731584,0.305743,1.0,1.0,10.0,1.14458,10.0,0.00948,1.0,1.0,1.0
1.781494,583.630805,1.0,1.0,8.425067,100.0,1.777482,1.0,1.0,1.0,10.0,1.81161,897.014186,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.702756,876.86563,1.0,1.0,1.0,1.0,1.0,7.85265,100.0,100.0,12.678003,1.711467,1.272143,0.732304,0.305853,1.0,1.0,10.0,1.149259,10.0,0.009309,1.0,1.0,1.0
1.797148,581.933192,1.0,1.0,8.426455,100.0,1.7925,1.0,1.0,1.0,10.0,1.807042,895.981784,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.70343,877.23961,1.0,1.0,1.0,1.0,1.0,7.850874,100.0,100.0,12.728692,1.712267,1.271851,0.732624,0.306154,1.0,1.0,10.0,1.151002,10.0,0.009221,1.0,1.0,1.0
1.799303,583.984823,1.0,1.0,8.424445,100.0,1.803006,1.0,1.0,1.0,10.0,1.806737,897.777863,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.704261,876.440052,1.0,1.0,1.0,1.0,1.0,7.852275,100.0,100.0,12.782189,1.712155,1.27376,0.732482,0.305955,1.0,1.0,10.0,1.152272,10.0,0.008771,1.0,1.0,1.0
1.824174,584.762755,1.0,1.0,8.425644,100.0,1.812135,1.0,1.0,1.0,10.0,1.811005,896.271227,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.704687,877.079714,1.0,1.0,1.0,1.0,1.0,7.852883,100.0,100.0,12.845863,1.71196,1.271545,0.733093,0.306016,1.0,1.0,10.0,1.155912,10.0,0.011395,1.0,1.0,1.0
1.812279,584.360747,1.0,1.0,8.426024,100.0,1.807555,1.0,1.0,1.0,10.0,1.817886,897.070551,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.703943,877.197526,1.0,1.0,1.0,1.0,1.0,7.852206,100.0,100.0,12.806199,1.714251,1.273041,0.732601,0.305977,1.0,1.0,10.0,1.153729,10.0,0.010225,1.0,1.0,1.0
1.828507,584.667271,1.0,1.0,8.425733,100.0,1.808064,1.0,1.0,1.0,10.0,1.813815,896.335693,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.702164,878.298078,1.0,1.0,1.0,1.0,1.0,7.852589,100.0,100.0,12.747716,1.711955,1.273195,0.733551,0.305928,1.0,1.0,10.0,1.155942,10.0,0.010927,1.0,1.0,1.0
1.839376,584.101044,1.0,1.0,8.426193,100.0,1.817978,1.0,1.0,1.0,10.0,1.830294,896.568374,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.704121,878.649318,1.0,1.0,1.0,1.0,1.0,7.852551,100.0,100.0,12.765154,1.714881,1.272873,0.733535,0.306113,1.0,1.0,10.0,1.159315,10.0,0.013236,1.0,1.0,1.0
1.829342,581.25064,1.0,1.0,8.425832,100.0,1.826523,1.0,1.0,1.0,10.0,1.825794,896.467545,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.704817,879.518238,1.0,1.0,1.0,1.0,1.0,7.853571,100.0,100.0,12.919426,1.714147,1.274101,0.73384,0.30624,1.0,1.0,10.0,1.155972,10.0,0.012783,1.0,1.0,1.0
1.845477,583.435062,1.0,1.0,8.427514,100.0,1.838608,1.0,1.0,1.0,10.0,1.832082,897.661694,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.704212,878.574756,1.0,1.0,1.0,1.0,1.0,7.852406,100.0,100.0,12.741363,1.713001,1.273468,0.733994,0.306017,1.0,1.0,10.0,1.156364,10.0,0.012675,1.0,1.0,1.0
1.821697,582.002007,1.0,1.0,8.427484,100.0,1.815499,1.0,1.0,1.0,10.0,1.834714,897.272671,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.705804,878.051082,1.0,1.0,1.0,1.0,1.0,7.853447,100.0,100.0,12.963012,1.716978,1.273999,0.733725,0.30638,1.0,1.0,10.0,1.160973,10.0,0.015283,1.0,1.0,1.0
1.84563,585.268911,1.0,1.0,8.429556,100.0,1.834716,1.0,1.0,1.0,10.0,1.833228,896.337586,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.704363,877.781752,1.0,1.0,1.0,1.0,1.0,7.852472,100.0,100.0,12.838246,1.714981,1.273994,0.7332,0.306832,1.0,1.0,10.0,1.164903,10.0,0.014024,1.0,1.0,1.0
1.842847,585.057596,1.0,1.0,8.427304,100.0,1.826598,1.0,1.0,1.0,10.0,1.845238,898.26619,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.705492,879.385279,1.0,1.0,1.0,1.0,1.0,7.853476,100.0,100.0,12.986468,1.715269,1.275773,0.734004,0.306935,1.0,1.0,10.0,1.159721,10.0,0.013958,1.0,1.0,1.0
1.826699,583.804135,1.0,1.0,8.42592,100.0,1.835051,1.0,1.0,1.0,10.0,1.837655,898.109434,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.705927,878.937978,1.0,1.0,1.0,1.0,1.0,7.853235,100.0,100.0,12.861082,1.714513,1.275061,0.734739,0.306315,1.0,1.0,10.0,1.165337,10.0,0.015735,1.0,1.0,1.0
1.850002,585.19188,1.0,1.0,8.428233,100.0,1.834057,1.0,1.0,1.0,10.0,1.847597,897.625367,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.704892,879.690778,1.0,1.0,1.0,1.0,1.0,7.853603,100.0,100.0,12.882751,1.717064,1.276086,0.734565,0.306656,1.0,1.0,10.0,1.161363,10.0,0.01758,1.0,1.0,1.0
1.832026,585.03765,1.0,1.0,8.429583,100.0,1.842667,1.0,1.0,1.0,10.0,1.853348,897.984369,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.704482,878.157736,1.0,1.0,1.0,1.0,1.0,7.853219,100.0,100.0,12.742148,1.716695,1.274309,0.734297,0.306482,1.0,1.0,10.0,1.164003,10.0,0.017634,1.0,1.0,1.0
1.86866,586.680556,1.0,1.0,8.428656,100.0,1.841651,1.0,1.0,1.0,10.0,1.844593,897.22997,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.709534,879.482706,1.0,1.0,1.0,1.0,1.0,7.853338,100.0,100.0,12.82191,1.718325,1.276039,0.735045,0.306919,1.0,1.0,10.0,1.169654,10.0,0.017343,1.0,1.0,1.0
1.865801,585.630543,1.0,1.0,8.42811,100.0,1.847736,1.0,1.0,1.0,10.0,1.859185,898.136799,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.706156,880.279556,1.0,1.0,1.0,1.0,1.0,7.853516,100.0,100.0,12.904072,1.717871,1.277,0.73417,0.306616,1.0,1.0,10.0,1.167101,10.0,0.016574,1.0,1.0,1.0
1.84959,585.191112,1.0,1.0,8.428816,100.0,1.855099,1.0,1.0,1.0,10.0,1.85223,897.520852,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.705609,879.047389,1.0,1.0,1.0,1.0,1.0,7.853444,100.0,100.0,12.853598,1.719728,1.276241,0.734723,0.306865,1.0,1.0,10.0,1.168572,10.0,0.017455,1.0,1.0,1.0
1.868398,586.985442,1.0,1.0,8.42919,100.0,1.852099,1.0,1.0,1.0,10.0,1.848206,898.44948,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.708403,879.73614,1.0,1.0,1.0,1.0,1.0,7.85414,100.0,100.0,12.776062,1.717099,1.276389,0.735818,0.307022,1.0,1.0,10.0,1.165431,10.0,0.017241,1.0,1.0,1.0
1.860604,585.963652,1.0,1.0,8.428865,100.0,1.862796,1.0,1.0,1.0,10.0,1.863879,898.475739,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.708986,879.332102,1.0,1.0,1.0,1.0,1.0,7.852974,100.0,100.0,12.918819,1.71867,1.276623,0.734816,0.306683,1.0,1.0,10.0,1.169984,10.0,0.018214,1.0,1.0,1.0
1.878992,588.123677,1.0,1.0,8.427655,100.0,1.865446,1.0,1.0,1.0,10.0,1.862343,899.833727,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.708214,880.643159,1.0,1.0,1.0,1.0,1.0,7.852567,100.0,100.0,12.994723,1.717212,1.27812,0.736078,0.30729,1.0,1.0,10.0,1.168709,10.0,0.017503,1.0,1.0,1.0
1.851319,587.389777,1.0,1.0,8.429623,100.0,1.854396,1.0,1.0,1.0,10.0,1.859091,898.891382,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.708216,881.74378,1.0,1.0,1.0,1.0,1.0,7.853713,100.0,100.0,12.949693,1.719324,1.277836,0.735923,0.30697,1.0,1.0,10.0,1.167519,10.0,0.018387,1.0,1.0,1.0
1.86585,588.28557,1.0,1.0,8.428552,100.0,1.863685,1.0,1.0,1.0,10.0,1.860996,991.650174,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.70773,882.054212,1.0,1.0,1.0,1.0,1.0,7.854093,100.0,100.0,12.811249,1.718781,1.277462,0.735971,0.307216,1.0,1.0,10.0,1.707685,10.0,0.218213,1.0,1.0,1.0
1.878527,588.914333,1.0,1.0,8.429888,100.0,1.868834,1.0,1.0,1.0,10.0,1.871293,991.717606,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.707344,881.738047,1.0,1.0,1.0,1.0,1.0,7.853369,100.0,100.0,12.915113,1.718053,1.277118,0.735986,0.306835,1.0,1.0,10.0,1.70514,10.0,0.217599,1.0,1.0,1.0
1.861074,590.248878,1.0,1.0,8.42812,100.0,1.859418,1.0,1.0,1.0,10.0,1.859845,992.165422,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.708189,882.03941,1.0,1.0,1.0,1.0,1.0,7.853198,100.0,100.0,12.980685,1.718625,1.279009,0.735502,0.307368,1.0,1.0,10.0,1.708729,10.0,0.218697,1.0,1.0,1.0
1.863583,589.018145,1.0,1.0,8.428838,100.0,1.863527,1.0,1.0,1.0,10.0,1.865746,992.166068,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.708319,884.658263,1.0,1.0,1.0,1.0,1.0,7.853539,100.0,100.0,12.873333,1.71686,1.278214,0.734495,0.30758,1.0,1.0,10.0,1.703622,10.0,0.215288,1.0,1.0,1.0
1.888006,587.880798,1.0,1.0,8.428885,100.0,1.84246,1.0,1.0,1.0,10.0,1.873826,991.713128,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.708783,881.529906,1.0,1.0,1.0,1.0,1.0,7.853595,100.0,100.0,13.032362,1.716612,1.276559,0.735103,0.306917,1.0,1.0,10.0,1.707469,10.0,0.218781,1.0,1.0,1.0
1.864014,589.462847,1.0,1.0,8.429271,100.0,1.866247,1.0,1.0,1.0,10.0,1.854358,993.674307,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.709078,882.915251,1.0,1.0,1.0,1.0,1.0,7.853265,100.0,100.0,12.932829,1.719286,1.277913,0.735443,0.307094,1.0,1.0,10.0,1.703497,10.0,0.216353,1.0,1.0,1.0
1.877931,588.310572,1.0,1.0,8.427991,100.0,1.87399,1.0,1.0,1.0,10.0,1.874108,992.738525,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.708545,881.989514,1.0,1.0,1.0,1.0,1.0,7.852695,100.0,100.0,12.943784,1.716678,1.275486,0.735113,0.306729,1.0,1.0,10.0,1.704207,10.0,0.217427,1.0,1.0,1.0
1.876572,589.943353,1.0,1.0,8.427871,100.0,1.858333,1.0,1.0,1.0,10.0,1.852972,992.995366,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.707568,882.716965,1.0,1.0,1.0,1.0,1.0,7.853624,100.0,100.0,12.885314,1.718062,1.277942,0.735741,0.307358,1.0,1.0,10.0,1.707848,10.0,0.217671,1.0,1.0,1.0
1.858781,592.314064,1.0,1.0,8.429939,100.0,1.868324,1.0,1.0,1.0,10.0,1.861102,995.029781,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.708083,885.034337,1.0,1.0,1.0,1.0,1.0,7.853841,100.0,100.0,12.851479,1.719656,1.276106,0.735589,0.307518,1.0,1.0,10.0,1.702487,10.0,0.217651,1.0,1.0,1.0
1.841193,592.802254,1.0,1.0,8.428676,100.0,1.876745,1.0,1.0,1.0,10.0,1.851267,995.117393,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.709737,881.982536,1.0,1.0,1.0,1.0,1.0,7.853393,100.0,100.0,12.903119,1.718565,1.277744,0.734584,0.306913,1.0,1.0,10.0,1.706572,10.0,0.21781,1.0,1.0,1.0
1.884385,590.360159,1.0,1.0,8.428719,100.0,1.857637,1.0,1.0,1.0,10.0,1.844809,991.844,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.708575,883.113125,1.0,1.0,1.0,1.0,1.0,7.852468,100.0,100.0,12.821398,1.71841,1.276465,0.73591,0.306673,1.0,1.0,10.0,1.703172,10.0,0.217357,1.0,1.0,1.0
1.86352,592.651885,1.0,1.0,8.42855,100.0,1.843594,1.0,1.0,1.0,10.0,1.851186,994.532777,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.70846,883.200714,1.0,1.0,1.0,1.0,1.0,7.852252,100.0,100.0,12.889225,1.718422,1.277224,0.734368,0.307243,1.0,1.0,10.0,1.70091,10.0,0.217482,1.0,1.0,1.0
1.872935,590.873176,1.0,1.0,8.426674,100.0,1.842007,1.0,1.0,1.0,10.0,1.836856,994.312555,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.706626,882.905075,1.0,1.0,1.0,1.0,1.0,7.85267,100.0,100.0,12.953811,1.716875,1.276808,0.734507,0.307288,1.0,1.0,10.0,1.69806,10.0,0.214792,1.0,1.0,1.0
1.846718,590.261543,1.0,1.0,8.428871,100.0,1.847111,1.0,1.0,1.0,10.0,1.8448,993.029847,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.708847,882.94119,1.0,1.0,1.0,1.0,1.0,7.852455,100.0,100.0,12.697369,1.718231,1.275904,0.734986,0.307486,1.0,1.0,10.0,1.695496,10.0,0.216765,1.0,1.0,1.0
1.866414,588.884824,1.0,1.0,8.428161,100.0,1.837967,1.0,1.0,1.0,10.0,1.846165,994.74308,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.706165,882.844437,1.0,1.0,1.0,1.0,1.0,7.853351,100.0,100.0,12.784952,1.717995,1.276473,0.735116,0.306832,1.0,1.0,10.0,1.700048,10.0,0.214608,1.0,1.0,1.0
1.853393,592.924881,1.0,1.0,8.428018,100.0,1.834132,1.0,1.0,1.0,10.0,1.852167,994.196836,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.706625,882.841973,1.0,1.0,1.0,1.0,1.0,7.852804,100.0,100.0,12.772482,1.717034,1.275616,0.734136,0.307019,1.0,1.0,10.0,1.695967,10.0,0.212104,1.0,1.0,1.0
1.855874,591.533687,1.0,1.0,8.425362,100.0,1.848421,1.0,1.0,1.0,10.0,1.840164,993.549589,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.707074,883.39421,1.0,1.0,1.0,1.0,1.0,7.853082,100.0,100.0,12.787867,1.716237,1.275986,0.734533,0.306478,1.0,1.0,10.0,1.703021,10.0,0.215145,1.0,1.0,1.0
1.843614,591.61329,1.0,1.0,8.428243,100.0,1.831733,1.0,1.0,1.0,10.0,1.836036,995.52175,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.70885,883.298794,1.0,1.0,1.0,1.0,1.0,7.853625,100.0,100.0,12.935408,1.715523,1.276519,0.734645,0.306365,1.0,1.0,10.0,1.696848,10.0,0.213347,1.0,1.0,1.0
1.839882,591.829994,1.0,1.0,8.425332,100.0,1.821816,1.0,1.0,1.0,10.0,1.84749,994.144174,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.706258,884.364009,1.0,1.0,1.0,1.0,1.0,7.852064,100.0,100.0,12.726253,1.717389,1.275279,0.733789,0.306509,1.0,1.0,10.0,1.697055,10.0,0.214199,1.0,1.0,1.0
1.83512,592.647172,1.0,1.0,8.425754,100.0,1.834877,1.0,1.0,1.0,10.0,1.836781,993.03723,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.704723,884.070951,1.0,1.0,1.0,1.0,1.0,7.853234,100.0,100.0,12.699114,1.715998,1.275411,0.734076,0.306442,1.0,1.0,10.0,1.69065,10.0,0.212639,1.0,1.0,1.0
1.842757,593.651682,1.0,1.0,8.426938,100.0,1.830512,1.0,1.0,1.0,10.0,1.840312,902.178709,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.704246,883.000475,1.0,1.0,1.0,1.0,1.0,7.851957,100.0,100.0,12.846013,1.715609,1.27511,0.73447,0.306757,1.0,1.0,10.0,1.157268,10.0,0.015608,1.0,1.0,1.0
1.838137,592.526928,1.0,1.0,8.425726,100.0,1.832832,1.0,1.0,1.0,10.0,1.844642,900.759165,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.705135,885.624823,1.0,1.0,1.0,1.0,1.0,7.852089,100.0,100.0,12.643471,1.716536,1.275754,0.733384,0.306884,1.0,1.0,10.0,1.159283,10.0,0.013571,1.0,1.0,1.0
1.836664,591.010793,1.0,1.0,8.428947,100.0,1.826427,1.0,1.0,1.0,10.0,1.843036,902.615123,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.706768,885.887092,1.0,1.0,1.0,1.0,1.0,7.852136,100.0,100.0,12.804085,1.714747,1.273199,0.733441,0.306544,1.0,1.0,10.0,1.156017,10.0,0.012996,1.0,1.0,1.0
